process,temp,supply,control,corner name,bgr_tran_02_sat_check,bgr_tran_13_sat_check,bgr_tran_14_sat_check,bgr_tran_15_sat_check,bgr_tran_16_sat_check,bgr_tran_17_sat_check,bgr_tran_18_sat_check,bgr_tran_19_sat_check,bgr_tran_20_sat_check,bgr_tran_21_sat_check,bgr_tran_22_sat_check,bgr_tran_23_sat_check,bgr_tran_24_sat_check,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,Power (mW),vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
fs,-40,1.1,0.4,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.088402,True,2.381632,
fs,-40,1.1,0.5,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.137516,True,2.407344,
fs,-40,1.1,0.6,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.211724,True,2.430421,
fs,-40,1.1,0.7,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.291752,True,2.454129,
fs,-40,1.1,0.8,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.36914,True,2.478823,
fs,-40,1.1,0.9,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.443332,True,2.504614,
fs,-40,1.1,1.0,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.511202,True,2.529037,
fs,-40,1.1,1.1,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.56874,True,2.552447,
fs,-40,1.1,1.2,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.617106,True,2.570316,
fs,-40,1.1,1.3,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.650484,True,2.581752,
fs,-40,1.1,1.4,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.668194,True,2.587391,
fs,-40,1.1,1.5,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.67507,True,2.589127,
fs,-40,1.1,1.6,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.677268,True,2.590041,
fs,-40,1.1,1.7,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.677926,True,2.590389,
fs,-40,1.1,1.8,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.678104,True,2.590308,
fs,125,0.9,0.0,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.7765788e-11,False,0,"fs,125,1.62"
fs,125,0.9,0.1,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.0355584e-10,False,0,
fs,125,0.9,0.2,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.3168556e-10,False,0,
fs,125,0.9,0.3,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,7.419932e-11,False,0,
fs,125,0.9,0.4,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,3.440638e-06,False,0,
fs,125,0.9,0.5,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.784064e-10,False,0,
fs,125,0.9,0.6,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,5.326384e-11,False,0,
fs,125,0.9,0.7,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.3147994e-10,False,0,
fs,125,0.9,0.8,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.3158732,False,0,
fs,125,0.9,0.9,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.2422694,False,0,
fs,125,0.9,1.0,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,4.943506e-05,False,0,
fs,125,0.9,1.1,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.002040892,False,0,
fs,125,0.9,1.2,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.3921232e-07,False,0,
fs,125,0.9,1.3,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.3300756,False,0,
fs,125,0.9,1.4,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.008842808,False,0,
fs,125,0.9,1.5,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,9.98519e-11,False,0,
fs,125,0.9,1.6,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.331997,False,0,
fs,125,0.9,1.7,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,5.249334e-11,False,0,
fs,125,0.9,1.8,"fs,125,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.2905238,False,0,
fs,125,1.0,0.0,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.68285,True,2.257139,
fs,125,1.0,0.1,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.664246,True,2.286496,
fs,125,1.0,0.2,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.649712,True,2.321002,
fs,125,1.0,0.3,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.645578,True,2.35883,
fs,125,1.0,0.4,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.6552,True,2.396588,
fs,125,1.0,0.5,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.682618,True,2.432902,
fs,125,1.0,0.6,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.728226,True,2.464722,
fs,125,1.0,0.7,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.786078,True,2.492768,
fs,125,1.0,0.8,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.847706,True,2.517507,
fs,125,1.0,0.9,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.906292,True,2.539676,
fs,125,1.0,1.0,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.957404,True,2.557668,
fs,125,1.0,1.1,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.998126,True,2.571922,
fs,125,1.0,1.2,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.02718,True,2.58158,
fs,125,1.0,1.3,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.045556,True,2.587962,
fs,125,1.0,1.4,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.05591,True,2.590853,
fs,125,1.0,1.5,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.061268,True,2.592698,
fs,125,1.0,1.6,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.063908,True,2.593853,
fs,125,1.0,1.7,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.065188,True,2.593804,
fs,125,1.0,1.8,"fs,125,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.065812,True,2.59397,
fs,125,1.1,0.0,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.839634,True,2.235384,
fs,125,1.1,0.1,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.816568,True,2.262414,
fs,125,1.1,0.2,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.799006,True,2.294398,
fs,125,1.1,0.3,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.791066,True,2.328486,
fs,125,1.1,0.4,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.798066,True,2.364683,
fs,125,1.1,0.5,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.824912,True,2.398257,
fs,125,1.1,0.6,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.871598,True,2.42802,
fs,125,1.1,0.7,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.933684,True,2.454402,
fs,125,1.1,0.8,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.002464,True,2.478731,
fs,125,1.1,0.9,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.070608,True,2.500257,
fs,125,1.1,1.0,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.13374,True,2.519585,
fs,125,1.1,1.1,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.18799,True,2.536196,
fs,125,1.1,1.2,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.231082,True,2.549391,
fs,125,1.1,1.3,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.262014,True,2.558283,
fs,125,1.1,1.4,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.28176,True,2.563744,
fs,125,1.1,1.5,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.292992,True,2.56679,
fs,125,1.1,1.6,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.298854,True,2.568433,
fs,125,1.1,1.7,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.301762,True,2.569152,
fs,125,1.1,1.8,"fs,125,1.1",True,True,True,True,True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.303178,True,2.569635,
fs,27,0.9,0.0,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.74658,True,2.299291,
fs,27,0.9,0.1,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.732348,True,2.334623,
fs,27,0.9,0.2,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.725912,True,2.374478,
fs,27,0.9,0.3,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.728154,True,2.416381,
fs,27,0.9,0.4,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.738822,True,2.45568,
fs,27,0.9,0.5,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.7788,True,2.491282,
fs,27,0.9,0.6,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.828166,True,2.522316,
fs,27,0.9,0.7,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.889588,True,2.55092,
fs,27,0.9,0.8,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.94725,True,2.577446,
fs,27,0.9,0.9,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.993122,True,2.601445,
fs,27,0.9,1.0,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.023986,True,2.619928,
fs,27,0.9,1.1,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.048484,True,2.632017,
fs,27,0.9,1.2,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.05725,True,2.637885,
fs,27,0.9,1.3,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.060588,True,2.640431,
fs,27,0.9,1.4,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.07123,True,2.641757,
fs,27,0.9,1.5,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.06464,True,2.642201,
fs,27,0.9,1.6,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.065708,True,2.64207,
fs,27,0.9,1.7,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.075672,True,2.642321,
fs,27,0.9,1.8,"fs,27,0.9",True,True,True,True,True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.070418,True,2.642524,
fs,27,1.0,0.0,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.940136,True,2.252837,
fs,27,1.0,0.1,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.920356,True,2.283556,
fs,27,1.0,0.2,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.906308,True,2.318487,
fs,27,1.0,0.3,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.902624,True,2.353522,
fs,27,1.0,0.4,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.919098,True,2.38837,
fs,27,1.0,0.5,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.956538,True,2.419038,
fs,27,1.0,0.6,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.016806,True,2.446223,
fs,27,1.0,0.7,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.087406,True,2.471184,
fs,27,1.0,0.8,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.158766,True,2.496545,
fs,27,1.0,0.9,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.224498,True,2.521232,
fs,27,1.0,1.0,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.28082,True,2.544926,
fs,27,1.0,1.1,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.324582,True,2.564642,
fs,27,1.0,1.2,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.355044,True,2.578842,
fs,27,1.0,1.3,"fs,27,1.0",True,True,True,True,True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.373354,True,2.58722,
